BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns
407,date,"5 March, 2004,11 October, 2004,20 October, 2004,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
408,date,"5 March, 2004,1997,11 October, 2004,20 October, 2004,",person,"Rifai Qasim,Abdul al Nami,al Nami,"
409,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,"
410,date,"2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,17 April, 2003,6 April, 2003,",person,"Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,"
411,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,1 October, 2003,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,"
412,date,"20 November, 2003,1 November, 2003,2 January, 2004,12 September, 2003,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,July, 2001,10 October, 2003,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,"
413,date,"5 March, 2004,1997,16 February, 2004,1995,27 October, 2004,",person,"Abdul al Nami,Khaled Jehani,"
414,date,"5 March, 2004,1 July, 2003,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",person,"Abdul al Nami,Satam Derwish,Derwish,Ronald,Satam,"
415,date,"2 October, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,27 September, 2003,27 April,17 April, 2003,6 April, 2003,",person,"Abu Hafs,Mehdi Rafiki,"
416,date,"1999,2001,1991,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
417,date,"5 March, 2004,1992,1 July, 2003,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",person,"Satam Derwish,Derwish,Ronald,"
418,date,"19 - 24 October, 2003,20 - 24 October,21 - 22 October,21 - 25 October,22 - 24 October,19 - 24 October,22 - 23 October,19 -21 October,20 - 23 October,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,"
419,date,"May, 2002,2001,15 May, 2003,March 10, 2003,2002,22 September 2002,July, 2000,",person,"Yasir Salman,Badawi,"
420,date,"1 November, 2003,1994,21 January, 2002,June 20 to July 2, 2000,2002,10 August, 2001,",person,"J. T.,A. H.,M. M.,"
421,date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,15 November, 2004,29 November, 2004,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Muhammed Dandani,Said Khadr,"
422,date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Muhammed Dandani,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,Said Khadr,"
423,date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,"
424,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,11 October, 2004,20 October, 2004,",person,"Rifai Qasim,Abdul al Nami,"
425,date,"1994,1999,2001,21 January, 2002,June 20 to July 2, 2000,1991,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,"
426,date,"1 September,25 September,12 July, 2004,20 August to 18 September, 2004,1994,1999,2001,21 January, 2002,June 20 to July 2, 2000,1991,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Adnan Hijazi,Hijazi,"
427,organization,"BailOut,Carolina First Bank,Hezbollah,Southern Trailways,First Emirate Bank,",money,"$3000,$2,000,"
428,organization,"Al Qaeda,AOL,University of Missouri,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,",money,"4,000,$11,000,"
429,organization,"FBI,University of Missouri,Rutgers University,American University in Beirut,Western Union,",money,"$8,000,4,000,$4,000,"
430,organization,"FARC,Cuban intelligence services,Cuban intelligence,",person,"Arze,Cesar Arze,"
431,organization,"BMI,CalNational Bank,University of Maryland,",person,"Abu Somad,Yazid Bafaba,"
432,organization,"USCBP,Longhorn Motel,USCPB,",person,"Mike Sanders,Sanders,"
433,organization,"ELN,Cuban military,National Liberation Army,Cuban intelligence,",person,"Jose Escalante,Escalante,"
434,organization,"Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",person,"Raeed Beandali,David Loiseau,Fahd Khadr,"
435,organization,"MI 6,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,",person,"Imad Dahdah,Dahdah,"
436,organization,"MI 6,Caribbean Cargo Shipping Lines,Caribbean Cargo,Seashore Hotel,Island Freight Lines,",person,"Sufaat,Ali Sufaat,"
437,organization,"MI 6,Seashore Hotel,Island Freight Lines,",person,"Sufaat,Ali Sufaat,Omar Hanif,"
438,organization,"FirstTex Bank,Arlington police,University of Texas in Arlington,",person,"Saeed al Nami,Riyad al Taifi,Ruth Tucker,A. Doman,"
439,organization,"NSA,Vector,Cuban government,",person,"Bugarov,Boris Bugarov,Pyotr Safrygin,Yury Kalinin,"
440,organization,"NSA,Vector,Cuban government,Moscow State University,",person,"Bugarov,Boris Bugarov,"
441,organization,"NSA,Vector,Cuban government,",person,"Bugarov,Boris Bugarov,Pyotr Safrygin,"
442,organization,"BailOut,Carolina First Bank,Hezbollah,Southern Trailways,First Emirate Bank,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,Mustafa,"
443,organization,"Vector,Central Russia Airlines,",person,"Pyotr Safrygin,Safrygin,"
444,organization,"Al Qaeda,Pakistani intelligence,police HQ,",person,"Abdul Jabarah,Fahd Jehani,Ramzi al Shibh,S. H.,Moataz,"
445,organization,"Holland Orange Shipping Lines,Al Qaeda,Moroccan police,",person,"Abdellah Atmani,Atmani,Mohamed Essabar,A. Atmani,Essabar,"
446,organization,"Holland Orange Shipping Lines,Al Qaeda,Moroccan police,Central Russia Airlines,",person,"Abdellah Atmani,Atmani,"
447,organization,"MI 5,Freeport Star Hotel,Seashore Hotel,",person,"Omar Hanif,Hanif,Jamal al Quso,Omar Mahmoud Othman,Othman,"
448,organization,"MI 5,Freeport Star Hotel,",person,"Omar Hanif,Hanif,Muslih Odeh,Odeh,"
449,organization,"FBI,Royal Norwegian Lines,Sea Aire Lines,American Islamic Scholarship Fund,",person,"Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,"
450,organization,"Al Qaeda,Farooq training camp,Farooq training facility,Pakistani police,",person,"Badawi,Mamdouh al Hazmi,Mohamed al Omari,Hasham,Omari,"
451,organization,"MI 6,MI 5,Freeport Star Hotel,",person,"Omar Hanif,Muslih Odeh,"
452,organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",person,"Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
453,organization,"Al Qaeda,Farooq training camp,Spin Shaga camp,University of Cairo,",person,"Saeed Hasham,Yasir Salman,Badawi,Hamid Qatada,Khalid Taha,Osama bin Laden,"
454,organization,"DIA,Detroit Utilities Co.,University of Maryland,",person,"Abdul al Nami,Khaled Jehani,"
455,organization,"Pakistani Intelligence,MI 5,Freeport Star Hotel,Seashore Hotel,",person,"Omar Hanif,Hanif,"
456,organization,"FBI,University of Missouri,Rutgers University,American University in Beirut,Western Union,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,"
457,organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Canadauto Car Rental Agency,",person,"Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,"
458,organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Drexel Car Rental Agency,Central States Airline,Canadauto Car Rental Agency,",person,"Abu Hafs,Mehdi Rafiki,"
459,organization,"Al Qaeda,AOL,University of Missouri,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,wshakur,"
460,organization,"FBI,MI 5,Islamic Jihad,USCIS,",person,"Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
461,organization,"FBI,USCBP,Belgian intelligence,militant Islamic groups,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Ramundo Ortiz,Ortiz,Dopple,"
462,organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,"
463,organization,"FBI,God's Aryan Militia,GAM,Westerner Motel,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,"
464,organization,"FBI,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,Ralph bean,"
465,organization,"NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",person,"R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,"
466,organization,"NSA,RCMP,Canada Eastern Airlines,",person,"Abdul al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Satam,Ali,"
467,organization,"NSA,RCMP,Canada Eastern Airlines,University of Maryland,",person,"Abdul al Nami,R. Derwish,"
468,organization,"NSA,AOL,Oasis Internet Cafe,RCMP,Canada Eastern Airlines,",person,"Abdul,R. Derwish,"
469,organization,"NSA,DIA,RCMP,Canada Eastern Airlines,",person,"Abdul al Nami,Abdul,Satam Derwish,Derwish,Ronald,Satam,Ali,"
470,organization,"FBI,God's Aryan Militia,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,",person,"Saeed al Nami,Riyad al Taifi,"
471,organization,"FBI,God's Aryan Militia,ELN,",person,"Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,"
472,organization,"Al Qaeda,Farooq training camp,Farooq training facility,Pakistani police,",person,"Badawi,Mamdouh al Hazmi,"
473,organization,"Al Qaeda,Farooq training camp,",person,"Saeed Hasham,Yasir Salman,Badawi,Mamdouh al Hazmi,"
474,organization,"Al Qaeda,Farooq training camp,Spin Shaga camp,University of Cairo,",person,"Saeed Hasham,Yasir Salman,Badawi,"
475,organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,Hamas,",person,"J. T.,A. H.,M. M.,"
476,organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,"
477,organization,"FBI,Al Qaeda,AOL,University of Missouri,Rutgers University,American University in Beirut,Western Union,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,"
478,organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,"
479,organization,"FBI,MI 5,Al Qaeda,",person,"Raeed Beandali,Murad,"
480,organization,"FBI,Al Qaeda,USCIS,",person,"Khalid Shamrani,Shamrani,Murad,"
481,organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Hezbollah,Southern Trailways,First Emirate Bank,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,"
482,organization,"FBI,DIA,Hezbollah,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,Satam Derwish,Derwish,Ronald,"
483,organization,"FBI,Al Qaeda,RCMP,",person,"Raeed Beandali,Abdul Ahmed Nasser,"
484,organization,"FBI,DIA,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Abdul Ahmed Nasser,Satam,"
485,organization,"FBI,DIA,Al Khuldan camp,",person,"Abdul Nasser,Ali al-Omari,Abdul Ahmed Nasser,"
486,organization,"FBI,USCBP,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Abdul Nasser,Ali al-Omari,"
487,organization,"FBI,USCBP,Belgian intelligence,militant Islamic groups,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,"
488,organization,"Pakistani Intelligence,Al Qaeda,Farooq training camp,Spin Shaga camp,University of Cairo,",person,"Yasir Salman,Badawi,"
489,organization,"FBI,God's Aryan Militia,GAM,Westerner Motel,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,"
490,organization,"FBI,Argosy Riverside Casino,Isle of Capri Casino,Harrah's Casino,",person,"Walter Smith,Jamal al Quso,"
491,organization,"FBI,God's Aryan Militia,GAM,Westerner Motel,ELN,",person,"Billy Jack Hawkins,Slade Goodman,"
492,organization,"FBI,God's Aryan Militia,GAM,Westerner Motel,",person,"Khalid Shamrani,Shamrani,Billy Jack Hawkins,Slade Goodman,"
493,organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,",person,"Abdul al Nami,Satam Derwish,Derwish,Ronald,Satam,"
494,organization,"FBI,DIA,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
495,organization,"FBI,DIA,Detroit Utilities Co.,RCMP,",person,"Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
496,organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",person,"Satam Derwish,Derwish,Ronald,"
497,organization,"FBI,DIA,Detroit Utilities Co.,RCMP,Hezbollah,",person,"Rifai Qasim,Satam Derwish,Derwish,Ronald,"
498,organization,"FBI,Royal Norwegian Lines,Sea Aire Lines,American Islamic Scholarship Fund,",person,"Wali Shakur,Mounir Mzoudi,"
499,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,"
500,organization,"FBI,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,"
501,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,"
502,organization,"FBI,USCBP,Belgian intelligence,militant Islamic groups,Jersey National Bank,Taliban,Baltimore City College,Islamic Circle of North America,ICNA,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,"
503,organization,"FBI,USCBP,DIA,Al Khuldan camp,",person,"Abdul Nasser,Ali al-Omari,"
504,organization,"FBI,DIA,",person,"Abdul Nasser,Ali al-Omari,Rifai Qasim,Abdul al Nami,al Nami,"
505,organization,"FBI,DIA,Detroit Utilities Co.,University of Michigan at Ann Arbor,RCMP,",person,"Abdul al Nami,al Nami,"
506,organization,"FBI,DIA,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,"
507,organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Detroit Utilities Co.,RCMP,",person,"Rifai Qasim,Abdul al Nami,"
508,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Wali Shakur,"
509,organization,"FBI,God's Aryan Militia,GAM,Westerner Motel,Al Qaeda,TexEast Petroleum Co.,USCIS,",person,"Khalid Shamrani,Shamrani,"
510,person,"Pieter Dopple,HIjazi,A. Hijazi,",money,"$250.00,$47,000,"
511,person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,",money,"$10,000,$3000,$2,000,"
512,person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,Mustafa,",money,"$3000,$2,000,"
513,person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,",money,"$8,000,$48,000,"
514,person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,wshakur,",money,"4,000,$11,000,"
515,person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,",money,"$11,000,$4,000,$8,000,4,000,"
516,person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",money,"$8,000,4,000,$4,000,"
517,person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",money,"$8,000,4,000,"
518,place,"Mexico,555 La Mirada St.,Tampico,",date,"15 November, 2004,12 September, 2004,"
519,place,"Santo Domingo,Morocco,Casablanca,",date,"23 October, 2003,5 October, 2004,"
520,place,"Moscow,Russia,Strizi,",date,"26 December, 1950,29 January, 2003,"
521,place,"Peshawar,Afghanistan,Orgun,",date,"2 January, 2003,12 March, 2003,20 April, 2003,"
522,place,"Peshawar,Pakistan,Afghanistan,Parachinar,",date,"2 January, 2003,2001,12 January 2003,"
523,place,"Egypt,Afghanistan,Pakhtia,Khost,Jorm,Taloqan,Salang tunnel,",date,"2001,2002,22 September 2002,July, 2000,"
524,place,"Saudi Arabia,Riyadh,Jeddah,",date,"1998,15 September, 2003,1967,"
525,place,"Peshawar,Pakistan,Africa,22 Hoveniersstraat,Antwerp,Belgium,Panama City,Panama,",date,"1 September,25 September,12 July, 2004,"
526,place,"Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1994,1999,1996,1970 to 1988,"
527,place,"Pakistan,Afghanistan,Chitral,Khost,Asadabad,",date,"2000,1 February, 2004,December, 2003,"
528,place,"Pakistan,Afghanistan,Khost,",date,"2000,2001,1 February, 2004,December, 2003,"
529,place,"Bahamas,Nassau,Cairo,Egypt,411 Ramses St.,",date,"20 December, 2003,25 December, 2003,"
530,place,"Ojinaga,Mexico,Calamar,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,May first,"
531,place,"Pakistan,631 Nishtar Rd.,Karachi,Chitral,Gwadar,",date,"5 September, 2004,17 September, 2004,13 February, 2004,1 October, 2004,"
532,place,"Pakistan,631 Nishtar Rd.,Karachi,",date,"4 February, 2004,5 February,7 February,5 September, 2004,17 September, 2004,13 February, 2004,1 October, 2004,"
533,place,"Santo Domingo,Dominican Republic,Buenos Aires,Argentina,65 Avenue San Martin,",date,"2000,1 November, 2003,February of 2001,4 March, 1970,"
534,place,"Santo Domingo,Dominican Republic,65 Avenue San Martin,",date,"2000,1 November, 2003,February of 2001,4 March, 1970,23 October, 2003,"
535,place,"Santo Domingo,Dominican Republic,Buenos Aires,Argentina,",date,"2000,1 November, 2003,February of 2001,4 March, 1970,2/22/2003,1 May, 2004,1992 - 1993,"
536,place,"Paris,France,Cairo,Egypt,Madrid,Spain,",date,"1 - 5 December, 2003,21 - 24 December, 2003,12 - 18 January, 2004,"
537,place,"Paris,France,Cairo,Madrid,Spain,",date,"2 - 5 December, 2003,22 - 24 December, 2003,13 - 18 January, 2004,1 - 5 December, 2003,21 - 24 December, 2003,12 - 18 January, 2004,"
538,place,"Paris,France,Cairo,411 Ramses St.,Madrid,Spain,",date,"2 - 5 December, 2003,22 - 24 December, 2003,13 - 18 January, 2004,"
539,place,"Moscow,Russia,Middle East,",date,"1986,1992,1993,29 January, 2003,28 November, 2004,January,1950,"
540,place,"Peshawar,Moscow,Russia,",date,"1 September,29 January, 2003,"
541,place,"Peshawar,Pakistan,Chitral,88 Sahibzada Gul Rd.,",date,"15 July, 2003,17 July,"
542,place,"Peshawar,Pakistan,Chitral,",date,"25 September,20th,15 July, 2003,17 July,21 NOvember, 2004,November 21st,"
543,place,"USA,Peshawar,Karachi,88 Sahibzada Gul Rd.,",date,"May, 2002,15 May, 2003,March 10, 2003,"
544,place,"Casablanca,Cuba,Havana,Marocco,San Cristobal,",date,"23 October, 2003,19 October, 2003,22 October, 2003,21 October, 2003,18 October, 2003,"
545,place,"Casablanca,Cuba,Havana,",date,"23 October, 2003,19 October, 2003,22 October, 2003,21 October, 2003,18 October, 2003,28 November, 2004,January,"
546,place,"Cuba,Moscow,Russia,Middle East,South America,Saratov,Europe,",date,"1986,1992,1993,1950,"
547,place,"Cuba,Moscow,Russia,",date,"1986,12 September, 2003,1990,1992,1993,2002,28 November, 2004,January,1950,"
548,place,"Cuba,Moscow,Russia,Middle East,",date,"1986,1992,1993,28 November, 2004,January,1950,"
549,place,"USA,Charlotte,North Carolina,3131 Western Ave.,Dubai,UAE,",date,"23 October, 2003,1 October, 2003,"
550,place,"USA,Charlotte,North Carolina,",date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,1 October, 2003,"
551,place,"Paris,France,73 Rue Duhesme,",date,"28 March, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
552,place,"London,UK,Texas,",date,"1999,28 March, 2003,16 May, 2003,July 18, 1999,28 September, 2003,"
553,place,"Paris,France,London,UK,",date,"1 November, 2003,28 March, 2003,"
554,place,"Morocco,Casablanca,Pakistan,Chitral,Moscow,Russia,",date,"3 September, 2003,22 October,"
555,place,"Pakistan,Moscow,Russia,",date,"1 September,3 September, 2003,22 October,1990,1993,"
556,place,"Pakistan,Chitral,Moscow,",date,"3 September, 2003,22 October,5 September, 2004,"
557,place,"Morocco,Casablanca,Moscow,Russia,",date,"3 September, 2003,22 October,28 November, 2004,January,"
558,place,"Morocco,Casablanca,Pakistan,Chitral,",date,"25 September,20th,3 September, 2003,22 October,"
559,place,"USA,Texas,Carrizo Springs,",date,"3 August, 2004,11 August, 2004,2 August, 2004,"
560,place,"Bahamas,Nassau,11 Apple St.,",date,"1998,1999,1996,5 September, 2003,March,1993,1993 - 1998,July 17, 1999,1 May, 2003,15 December, 2004,"
561,place,"Cuba,Havana,Calamar,Columbia,Caribbean,Ecuador,Peru,Central American,",date,"1991,3 March, 2003,"
562,place,"Cuba,Havana,Columbia,",date,"12 September, 2003,1992,1991,3 March, 2003,23 January, 2003,28 November, 2004,November 21st,28 September, 2004,"
563,place,"Cuba,Calamar,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1991,3 March, 2003,"
