BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns, Importance, Doc Id
15651,document,"CIA_13,FBI_03,",place,"California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,",0.00311611728899767400,NA
15652,document,"CIA_13,DIA_03,",place,"Los Angeles,California,",0.01313521318854597900,NA
15653,document,"NSA_02,CIA_13,",place,"Chicago,Illinois,Amsterdam,Netherlands,",0.00002354283911727010,NA
15654,document,"CIA_40,CIA_39,",place,"Santo Domingo,The Dominican Republic,",0.00094488110682379570,NA
15655,document,"CIA_28,CIA_27,",place,"Caracas,Venezuela,",0.00014802458009800651,NA
15656,document,"NSA_21,NSA_17,",place,"Mexico,Columbia,Bogota,Cuidad Acuna,",0.00000000000000000000,NA
15657,document,"NSA_21,FBI_38,",place,"Mexico,Columbia,Ciudad Acuna,",0.00018713946712504387,NA
15658,document,"NSA_01,CIA_07,",place,"Paris,France,73 Rue Duhesme,",0.00182390224435597930,NA
15659,document,"CIA_15,CIA_11,",place,"Peshawar,88 Sahibzada Gul Rd.,",0.00031512876530813480,NA
15660,document,"FBI_38,NSA_13,",place,"Mexico,Columbia,Ciudad Madero,",0.00060691656062018870,NA
15661,document,"FBI_38,FBI_37,",place,"Cuba,Texas,Houston,Mexico,Columbia,Cartagena,Guane,Victoria,",0.00072206783434362300,NA
15662,document,"FBI_19,FBI_13,",place,"Texas,Mexico,Columbia,Arlington,Presidio,Dallas,Grand Prairie,",0.00401665717610916100,NA
15663,document,"FBI_35,FBI_30,",place,"Virginia,1721 Glade Dr,Reston,",0.00000000000000000000,NA
15664,document,"CIA_14,CIA_31,",place,"Cuba,Middle East,South America,",0.00791231314843513800,NA
15665,document,"FBI_28,USCBP_02,",place,"22 Hoveniersstraat,Antwerp,Belgium,",0.00000000000000000000,NA
15666,document,"FBI_11,FBI_41,",place,"Maryland,Baltimore,",0.00009463909556747987,NA
15667,document,"FBI_15,CIA_07,",place,"America,",0.00201081302468446400,NA
15668,date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",money,"$8,000,4,000,$4,000,",0.01446100770081472400,FBI_14
15669,date,"20 November, 2003,1 November, 2003,12 September, 2003,3 November, 2003,July, 2001,10 October, 2003,",money,"4,000,$11,000,",0.00202643276947581980,FBI_10
15670,date,"1999,2001,1991,17 September, 2004,14 September, 2004,",money,"$8,000,$48,000,",0.00078894090285991760,FBI_35
15671,date,"23 October, 2003,1 October, 2003,",money,"$3000,$2,000,",0.02966887500494504500,FBI_05
15672,date,"20 November, 2003,1997,1994,1999,12 March, 2003,May, 2002,2001,3 November, 2003,16 May, 2003,April, 2000,16 June, 2003,",organization,"Al Qaeda,",0.00909813953596143300,FBI_09
15673,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,5 March,1969,1999 - 2001,February of 2000,",organization,"DIA,",0.00071635225312572350,FBI_23
15674,date,"5 March, 2004,1990,",organization,"NSA,",0.00200364074179797560,FBI_23
15675,date,"2000,1 November, 2003,1998,12 September, 2003,",organization,"NSA,Al Qaeda,",0.00516100539040005800,CIA_23
15676,date,"1999,1996,1993,16 May, 2003,July 18, 1999,28 September, 2003,",organization,"MI 5,",0.00000000000000000000,FBI_06
15677,date,"12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,16 May, 2003,",organization,"MI 5,Al Qaeda,",0.00183817511535781380,FBI_22
15678,date,"20 November, 2003,2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",organization,"University of Missouri,",0.00000830641448777797,FBI_14
15679,date,"20 November, 2003,1 November, 2003,12 September, 2003,2001,3 November, 2003,July, 2001,10 October, 2003,",organization,"Al Qaeda,University of Missouri,",0.01026791249998552400,FBI_10
15680,date,"20 November, 2003,2001,3 November, 2003,",organization,"Al Qaeda,University of Missouri,",0.00350491995272064460,FBI_10
15681,date,"1 November, 2003,12 September, 2003,1990,",organization,"NSA,University of Missouri,",0.01035492080229483000,CIA_17
15682,date,"23 October, 2003,19 - 24 October, 2003,20 - 24 October,21 - 22 October,21 - 25 October,22 - 24 October,19 - 24 October,22 - 23 October,19 -21 October,20 - 23 October,19 October, 2003,22 October, 2003,21 October, 2003,18 October, 2003,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,",0.00137430741751054130,CIA_22
15683,date,"5 March, 2004,1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,5 March,1969,11 October, 2004,20 October, 2004,",organization,"Detroit Utilities Co.,",0.00000000000000000000,FBI_20
15684,date,"5 March, 2004,1997,5 March,1969,27 October, 2004,",organization,"DIA,Detroit Utilities Co.,",0.00199922092917609970,FBI_18
15685,date,"5 March, 2004,1997,5 March,1969,",organization,"DIA,Detroit Utilities Co.,",0.00008702568518652431,FBI_18
15686,date,"1986,12 September, 2003,1990,1992,",organization,"NSA,Vector,",0.00344494136226115700,CIA_17
15687,date,"12 September, 2003,1990,1993,",organization,"Vector,University of Missouri,",0.00541545921599317900,CIA_17
15688,date,"20 November, 2003,12 March, 2003,May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,April, 2000,16 June, 2003,",organization,"God's Aryan Militia,",0.00000000000000000000,FBI_19
15689,date,"20 November, 2003,12 March, 2003,May, 2002,April, 2000,16 June, 2003,",organization,"God's Aryan Militia,Al Qaeda,",0.00157157285423434820,FBI_09
15690,date,"20 November, 2003,2 January, 2004,",organization,"God's Aryan Militia,University of Missouri,",0.00000000000000000000,FBI_25
15691,date,"13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,",organization,"Royal Norwegian Lines,Sea Aire Lines,",0.00063018493998349890,FBI_41
15692,date,"19 - 24 October, 2003,20 - 24 October,21 - 22 October,21 - 25 October,22 - 24 October,19 - 24 October,22 - 23 October,19 -21 October,20 - 23 October,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,",0.00000000000000000000,CIA_22
15693,date,"1 November, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,",organization,"NSA,RCMP,",0.03641318139782006000,FBI_34
15694,date,"5 March, 2004,11 October, 2004,20 October, 2004,",organization,"Detroit Utilities Co.,RCMP,",0.00013535952265883891,FBI_31
15695,date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,",organization,"God's Aryan Militia,ELN,",0.00196926996852836700,FBI_19
15696,date,"20 November, 2003,1 November, 2003,12 September, 2003,3 November, 2003,July, 2001,10 October, 2003,2002,",organization,"Al Qaeda,Hamas,",0.00544832293819644400,FBI_10
15697,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,1 October, 2003,",organization,"BailOut,Carolina First Bank,",0.00044139488873259970,FBI_23
15698,date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,25 September, 2003,",organization,"MI 5,Freeport Star Hotel,",0.00145974960999510630,CIA_10
15699,date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",organization,"University of Missouri,Rutgers University,American University in Beirut,Western Union,",0.00057024519843451390,FBI_14
15700,date,"2001,3 November, 2003,",organization,"Al Qaeda,University of Missouri,Rutgers University,American University in Beirut,Western Union,",0.00322690759671420700,FBI_14
15701,date,"1990,1993,",organization,"Vector,University of Missouri,Rutgers University,American University in Beirut,Western Union,",0.00056172240963124720,FBI_14
15702,date,"1997,1994,1999,21 January, 2002,June 20 to July 2, 2000,",organization,"Taliban,",0.00008251227043184682,FBI_11
15703,date,"1997,1994,1999,October 1967,3 February, 04,",organization,"Al Qaeda,Taliban,",0.00744241732572001500,DIA_01
15704,date,"1999,2001,17 September, 2004,",organization,"Al Qaeda,American Islamic Scholarship Fund,",0.00647983241315741600,FBI_35
15705,date,"1999,2001,",organization,"Al Qaeda,American Islamic Scholarship Fund,",0.01603900152518497000,FBI_35
15706,date,"1 September,25 September,12 July, 2004,3 August, 2004,11 August, 2004,",organization,"USCBP,",0.00539774936797852000,FBI_28
15707,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,",organization,"DIA,BailOut,Carolina First Bank,Detroit police,",0.00005314528220973846,FBI_23
15708,date,"5 March, 2004,1997,",organization,"DIA,BailOut,Carolina First Bank,Detroit police,Detroit Utilities Co.,",0.00008702568518652431,FBI_23
15709,date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,",organization,"MI 5,Freeport Star Hotel,Seashore Hotel,",0.00436358298881771800,CIA_10
15710,date,"1999,1996,1993,",organization,"MI 5,Freeport Star Hotel,Seashore Hotel,",0.02681314466782942400,CIA_10
15711,date,"1998,1999,",organization,"MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,",0.02179479611881621600,CIA_10
15712,date,"1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,",organization,"Detroit Utilities Co.,University of Michigan at Ann Arbor,",0.00002686070497047499,FBI_20
15713,date,"1997,1994,1999,",organization,"Al Qaeda,Detroit Utilities Co.,University of Michigan at Ann Arbor,Taliban,",0.00280937338454391300,FBI_20
15714,date,"1999,1996,",organization,"MI 5,Detroit Utilities Co.,University of Michigan at Ann Arbor,Freeport Star Hotel,Seashore Hotel,",0.00087789373901113690,FBI_20
15715,date,"2 January, 2003,2001,2002,12 January 2003,22 September 2002,July, 2000,",organization,"Al Qaeda,Farooq training camp,",0.00175441055573399100,CIA_06
15716,date,"13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,",organization,"Royal Norwegian Lines,Sea Aire Lines,Majestic Lines,",0.00325700521438175570,FBI_41
15717,date,"12 December, 2002,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,",organization,"Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",0.00320695968551317900,CIA_02
15718,date,"1998,1994,1964,1999 - 2000,March of 2000,June of 2000,",organization,"MI 6,Al Qaeda,Baker St. mosque,Gulf Shores Bank,Middle Eastern Charities,",0.00641201776230951300,FBI_21
15719,date,"5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,",organization,"NSA,RCMP,Canada Eastern Airlines,",0.00522927874945055150,FBI_34
15720,date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,",organization,"NSA,DIA,RCMP,Canada Eastern Airlines,",0.00886665565741038200,FBI_34
15721,date,"May, 2002,15 May, 2003,March 10, 2003,",organization,"Pakistani Intelligence,Al Qaeda,",0.00052786351065524390,CIA_11
15722,date,"25 September,23 October, 2003,16 May, 2003,",organization,"Holland Orange Shipping Lines,",0.00668511583951986200,FBI_28
15723,date,"20 November, 2003,1 November, 2003,12 September, 2003,3 November, 2003,July, 2001,10 October, 2003,",organization,"Al Qaeda,AOL,University of Missouri,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,",0.00258582506350830140,FBI_10
15724,date,"20 November, 2003,3 November, 2003,",organization,"Al Qaeda,AOL,University of Missouri,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,",0.00137167477187875930,FBI_10
15725,date,"1 November, 2003,12 September, 2003,",organization,"NSA,Al Qaeda,AOL,University of Missouri,Hamas,Central Farmers Auto Insurance Co.,Mid States Insurance Company,Columbia First State Bank,Mid States,Central Farmers,",0.00102087575284269860,FBI_10
15726,date,"1999,16 May, 2003,July 18, 1999,28 September, 2003,",organization,"MI 5,Islamic Jihad,USCIS,",0.00044706903539374737,FBI_06
15727,date,"1999,16 May, 2003,",organization,"MI 5,Al Qaeda,Islamic Jihad,USCIS,",0.00032753205233484500,FBI_06
15728,date,"2001,2002,22 September 2002,July, 2000,",organization,"Al Qaeda,Farooq training camp,Spin Shaga camp,University of Cairo,",0.00774794661559627800,CIA_06
15729,date,"1986,1992,1993,1950,",organization,"Vector,Moscow State University,",0.01817227813703732300,CIA_31
15730,date,"1986,1992,",organization,"NSA,Vector,Moscow State University,",0.01093090808528472200,CIA_31
15731,date,"2000,1 November, 2003,February of 2001,4 March, 1970,",organization,"NSA,AutoFleet taxi company,",0.00439684494567924460,CIA_23
15732,date,"2000,1 November, 2003,",organization,"NSA,AutoFleet taxi company,Al Qaeda,",0.00699302848360032600,CIA_23
15733,date,"23 October, 2003,1 July, 2003,",organization,"DIA,Hezbollah,",0.00757505188897909100,FBI_23
15734,date,"2 April, 2003,1 April, 2003,17 April, 2003,6 April, 2003,",organization,"Surete' de l'Etat,Canadauto Car Rental Agency,",0.00005646717762335511,FBI_01
15735,date,"12 March, 2003,April, 2000,16 June, 2003,18 September, 2004,",organization,"God's Aryan Militia,TexEast Petroleum Co.,",0.00019687145552954515,FBI_09
15736,date,"12 March, 2003,April, 2000,16 June, 2003,",organization,"God's Aryan Militia,Al Qaeda,TexEast Petroleum Co.,",0.00000000000000000000,FBI_09
15737,date,"5 September, 2004,17 September, 2004,13 February, 2004,1 October, 2004,",organization,"Al Qaeda,Pakistani intelligence,police HQ,",0.00069712138290783890,CIA_37
15738,date,"2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",0.00053642846129997900,CIA_07
15739,date,"2 April, 2003,1 April, 2003,",organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Canadauto Car Rental Agency,",0.00304013146070212640,CIA_07
15740,date,"1994,21 January, 2002,June 20 to July 2, 2000,",organization,"Taliban,Baltimore City College,Islamic Circle of North America,ICNA,",0.00032152105688561467,FBI_11
15741,date,"2000,1 February, 2004,December, 2003,",organization,"Al Qaeda,Omar training camp,",0.00232559386625154570,DIA_02
15742,date,"2 October, 2003,27 September, 2003,27 April,",organization,"Drexel Car Rental Agency,Central States Airline,",0.00000000000000000000,FBI_04
15743,date,"1 September,25 September,12 July, 2004,",organization,"USCBP,Belgian intelligence,militant Islamic groups,",0.00055945274374669140,FBI_28
15744,date,"1998,15 September, 2003,1967,",organization,"MI 6,NSA,Saudi Intelligence,",0.01580589212128321500,CIA_18
15745,date,"1986,12 September, 2003,1990,",organization,"NSA,Vector,Cuban government,",0.01182710314057208500,CIA_17
15746,date,"12 September, 2003,1990,",organization,"NSA,Vector,Cuban government,University of Missouri,",0.01673658679042260000,CIA_17
15747,date,"2 - 5 December, 2003,22 - 24 December, 2003,13 - 18 January, 2004,",organization,"Overseas Exports Inc.,Catalan Hotel,Luxor Hotel,Hotel de St. Marie,",0.00000000000000000000,FBI_24
15748,date,"2 January, 2003,2001,12 January 2003,",organization,"Al Qaeda,Farooq training camp,Farooq training facility,Pakistani police,",0.00108103256699089260,CIA_08
15749,date,"1992,1 July, 2003,",organization,"NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",0.00532919302333100800,CIA_16
15750,date,"1999 - 2001,February of 2000,",organization,"DIA,Al Khuldan camp,",0.00020219573505621542,CIA_33
15751,date,"23 October, 2003,1 October, 2003,",organization,"BailOut,Carolina First Bank,Hezbollah,Southern Trailways,First Emirate Bank,",0.00678109198589103800,FBI_05
15752,date,"16 May, 2003,18 June, 2003,",organization,"Holland Orange Shipping Lines,Al Qaeda,Moroccan police,",0.00902521736232705200,CIA_12
15753,date,"28 November, 2004,January,",organization,"Central Russia Airlines,Cuban Government,",0.00097607234927124110,NSA_22
15754,date,"1991,3 March, 2003,",organization,"ELN,Cuban military,National Liberation Army,",0.00054573552487810790,CIA_04
15755,date,"1992,23 January, 2003,",organization,"FARC,Cuban intelligence services,",0.00111462775092617170,CIA_03
15756,date,"15 July,1 August, 2003,",organization,"AOL,Oasis Internet Cafe,",0.00008716409547533330,NSA_04
15757,date,"5 March,1969,",organization,"DIA,Detroit Utilities Co.,Westfields High School,",0.00000000000000000000,FBI_18
15758,date,"3 August, 2004,2 August, 2004,",organization,"USCBP,Longhorn Motel,USCPB,",0.00181244082779455640,USCBP_01
15759,date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,",0.01953864734874562500,FBI_41
15760,date,"20 November, 2003,1 November, 2003,2 January, 2004,12 September, 2003,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,July, 2001,10 October, 2003,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,",0.00044617987590481076,FBI_14
15761,date,"1 September,25 September,12 July, 2004,20 August to 18 September, 2004,1994,1999,2001,21 January, 2002,June 20 to July 2, 2000,1991,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Adnan Hijazi,Hijazi,",0.00144595121191431300,FBI_35
15762,date,"1994,1999,2001,21 January, 2002,June 20 to July 2, 2000,1991,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,",0.00128956513302819700,FBI_35
15763,date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,15 November, 2004,29 November, 2004,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Muhammed Dandani,Said Khadr,",0.00344910102369020800,FBI_40
15764,date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,",person,"Muhammed Dandani,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,Said Khadr,",0.00595058710441384100,FBI_35
15765,date,"4 February, 2004,5 February,7 February,1998,1999,1996,1993,1993 - 1998,July 17, 1999,15 December, 2004,1 December, 2004,",person,"Omar Hanif,Hanif,",0.00196552704134464330,CIA_10
15766,date,"2 October, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,27 September, 2003,27 April,17 April, 2003,6 April, 2003,",person,"Abu Hafs,Mehdi Rafiki,",0.00372586820578759770,CIA_07
15767,date,"5 March, 2004,1997,1994,1999,1996,8, March, 2004,April of 2000,January, 2001,27 October, 2004,11 October, 2004,20 October, 2004,",person,"Abdul al Nami,al Nami,",0.00947744942010074500,FBI_20
15768,date,"1994,1999,",person,"Adnan Hijazi,Hijazi,Abdul al Nami,al Nami,Mounir Mzoudi,",0.01535918981316986400,FBI_20
15769,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,11 October, 2004,20 October, 2004,",person,"Rifai Qasim,Abdul al Nami,",0.00150109803519670300,FBI_23
15770,date,"5 March, 2004,1997,11 October, 2004,20 October, 2004,",person,"Rifai Qasim,Abdul al Nami,al Nami,",0.00281493075151969130,FBI_31
15771,date,"May, 2002,2001,15 May, 2003,March 10, 2003,2002,22 September 2002,July, 2000,",person,"Yasir Salman,Badawi,",0.00128785707014517230,CIA_06
15772,date,"5 March, 2004,1992,1 July, 2003,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",person,"Satam Derwish,Derwish,Ronald,",0.01405015909508360700,FBI_34
15773,date,"19 - 24 October, 2003,20 - 24 October,21 - 22 October,21 - 25 October,22 - 24 October,19 - 24 October,22 - 23 October,19 -21 October,20 - 23 October,",person,"Yasir Salman,Ali Talib,Abu Adil,Omar al Banna,Nadia Mahfouz,Ali Mishal,Abdel Noufal,Ahmad Miner,Jamat Syeed,Shukri Azzam,Nidal Awad,",0.00009389531615599389,CIA_22
15774,date,"20 December, 2003,25 December, 2003,",person,"Omar Hanif,Saeed Hasham,",0.00006886670145312013,CIA_24
15775,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,1 October, 2003,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,",0.00259343304128149400,FBI_23
15776,date,"5 March, 2004,1 July, 2003,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,",person,"Abdul al Nami,Satam Derwish,Derwish,Ronald,Satam,",0.00021440304604223120,FBI_34
15777,date,"5 March, 2004,27 October, 2004,11 October, 2004,20 October, 2004,",person,"Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,",0.00062418519742912030,FBI_36
15778,date,"5 March, 2004,11 October, 2004,20 October, 2004,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Satam,",0.00078750944408599150,FBI_31
15779,date,"2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,17 April, 2003,6 April, 2003,",person,"Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,",0.00001259649441347999,CIA_07
15780,date,"1986,12 September, 2003,1990,1992,1993,2002,1950,",person,"Bugarov,Boris Bugarov,",0.01054213426761349700,CIA_31
15781,date,"12 September, 2003,1990,1993,",person,"Bugarov,Boris Bugarov,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,",0.00920395626371796900,FBI_14
15782,date,"2 January, 2004,1990,1993,2001,3 November, 2003,27 November, 2003,1970,1965,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",0.00849948631367752000,FBI_14
15783,date,"1990,1993,",person,"Bugarov,Boris Bugarov,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Shakur,",0.00601614629553836800,FBI_14
15784,date,"May, 2002,15 May, 2003,March 10, 2003,",person,"Yasir Salman,Badawi,Safrygin,",0.00007002177193449923,CIA_11
